"","id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes"
"1017","ts43501","Secrets of Great British Castles","SHOW","Historian Dan Jones explores the millennium of history behind six of Great Britain's most famous castles: Warwick, Dover, Caernarfon, the Tower of London, Carrickfergus, and Stirling.",2015,"TV-PG",51,"['documentation', 'history', 'european']","['GB']",2,"tt5181284",7.8,1031
"1018","ts36740","Project Mc²","SHOW","McKeyla, Adrienne, Bryden, and Camryn are four super smart and science-skilled girls recruited to join the spy organization, NOV8.",2015,"TV-G",24,"['family']","['US']",6,"tt4861760",6.1,985
"1019","tm233344","Kapoor & Sons","MOVIE","Two brothers return home to visit their ailing grandfather to discover ongoing family problems, emotions get intensified when a girl causes a rift between both of them.",2016,"PG-13",132,"['romance', 'comedy', 'drama', 'family']","['IN']",NA,"tt4900716",7.7,25792
"1020","ts53076","El Chema","SHOW","Inspired by true events, This is the story of the most notorious drug kingpin the world had ever seen. A man known as El Chapo, the biggest international drug lord in history. The most important and influential man, in the history of Narcos. He changed the game with his spectacular escapes and innovative smuggling techniques.",2016,"TV-MA",44,"['drama', 'action', 'crime']","['US']",1,"tt5730624",6.9,303
"1021","ts53106","Tokyo Trial","SHOW","In the wake of World War II, 11 Allied judges are tasked with weighing the fates of Japanese war criminals in a tense international trial.",2016,"TV-MA",49,"['drama', 'history']","['JP', 'US']",1,"tt6422918",7.4,1544
"1022","ts41253","Love O2O","SHOW","What is it that makes a man fall in love with a woman at first sight? Appearance? Aura? Wealth? NO, when campus prince and gaming expert, student Xiao Nai first saw Bei Wei Wei, what made him fall in love was not her extraordinary beauty, but her slim and slender fingers that were flying across the keyboard and her calm and composed manner!!! Embarrassing, no? At the same time, gaming expert Bei Wei Wei, at this time and place is on the computer, methodically commanding a guild war, and won a perfect and glorious victory despite being at a disadvantage, and was completely unaware that cupid is nearby. Soon after basketball player, swimmer, all-around excellent student, and game company president, Xiao Nai, uses both tactics on and off-line to take this beauty’s heart. Therefore this romance slowly bloomed. ~~ Drama adapted from the novel by Gu Man.",2016,"TV-14",45,"['drama', 'romance']","['CN']",1,"tt6092878",8,2322
"1023","tm244915","Baaghi","MOVIE","Ronny is a rebellious man, who falls in love with Sia but circumstances separate them. Years later, Ronny learns that Sia is abducted by a martial arts champion, Raghav.",2016,"",133,"['thriller', 'action', 'romance']","['IN']",NA,"tt4864932",5.3,8826
"1024","ts38717","Good Morning Call","SHOW","A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together.",2016,"TV-14",48,"['comedy', 'drama', 'romance']","['JP']",2,"tt5520732",7.7,3088
"1025","tm239947","Mercy","MOVIE","Brought together at their childhood home over their dying mother, an estranged family is thrust into a deadly fight for their own survival.",2016,"",82,"['thriller', 'drama']","['US']",NA,"tt5710042",4.1,3402
"1026","ts58068","Inside the World's Toughest Prisons","SHOW","Crime journalist Paul Connolly goes behind the bars of some of the world’s most notorious and toughest prisons. Immersing himself in maximum security facilities around the world to live as a prisoner, he encounters the inmates locked up for their crimes and meets the men and women on the right side of law tasked with keeping the criminals behind bars.",2016,"TV-MA",48,"['crime', 'documentation']","['GB']",5,"tt8594220",7.1,2747
"1027","tm218186","Septembers of Shiraz","MOVIE","In this adaptation of the critically acclaimed debut novel by Iranian American author Dalia Sofer, a secular Jewish family is caught up in the maelstrom of the 1979 Iranian Revolution.",2015,"PG-13",110,"['drama', 'thriller', 'western']","['US']",NA,"tt3661298",7.9,38
"1028","tm242755","Ordinary World","MOVIE","Perry is a happily married father of two living a comfortable but sedate life in the suburbs. On the occasion of his 40th birthday, he seeks to revisit his former life as the lead singer in a popular punk band though his middle-aged reality quickly (and hilariously) clashes with the indulgences of his youth.",2016,"",86,"['drama', 'family', 'comedy', 'music']","['US']",NA,"tt6102594",5.5,3034
"1029","ts38805","Beat Bugs","SHOW","Jay, Kumi, Crick, Buzz, and Walter are best friends who band together to explore and learn in an overgrown suburban backyard, which to them is their entire universe. Each episode of this animated series features songs by The Beatles performed by artists including Daniel Johns, Robbie Williams and Pink to tell uplifting and life-affirming stories filled with hope and melody.",2016,"TV-Y",15,"['animation', 'family', 'fantasy', 'comedy']","['AU']",3,"tt4716268",7.6,522
"1030","tm323616","The Visit","MOVIE","Two couples living together in the same building, but with completely different lifestyles, find themselves bearing secrets and shocking revelations which sets them on course for something they never bargained for.",2015,"",130,"['comedy', 'romance', 'thriller']","[]",NA,"tt15119398",NA,NA
"1031","tm201365","Brothers","MOVIE","David and Monty, estranged half-brothers, train in mixed martial arts to earn a livelihood. However, things change when the two are forced to compete against each other in the final tournament.",2015,"PG-13",156,"['drama', 'action', 'sport']","['IN']",NA,"tt3802576",6.4,12886
"1032","ts38761","Another Miss Oh","SHOW","Two women working in the same industry with the exact same name keep getting their lives entangled both professionally and personally.",2016,"TV-MA",69,"['drama', 'fantasy', 'romance', 'comedy']","['KR']",1,"tt5679572",7.9,1769
"1033","tm244638","Rebirth","MOVIE","A man's life is turned inside out after a visit from his college friend leads him into the unexpected.",2016,"",101,"['thriller']","['US']",NA,"tt4902716",4.9,5156
"1034","tm232954","Audrie & Daisy","MOVIE","A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",2016,"",95,"['documentation', 'crime']","['US']",NA,"tt5278460",7.2,6586
"1035","ts56748","T@gged","SHOW","t@gged is a modern day thriller that explores the terrifying risks of social media in a world of anonymity.",2016,"TV-14",22,"['drama', 'thriller', 'reality']","['US']",3,"tt5881326",7.3,2012
"1036","tm225275","Riot","MOVIE","Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",2015,"",87,"['action']","['US']",NA,"tt4642044",5.1,3332
"1037","tm227922","Anjelah Johnson: Not Fancy","MOVIE","Actress and comedian Anjelah Johnson showcases her hilarious impressions to riff on European Gypsies, Vietnamese manicurists, Mexican moms, and more.",2015,"",63,"['comedy', 'documentation']","['US']",NA,"tt4199110",5.7,686
"1038","ts56032","La Niña","SHOW","A young woman who was part of the guerrilla force now seeks a better life in the city. She wants to study medicine, to heal instead of hurt, but she'll have a challenge since being part of outside-the-law groups always leaves consequences.",2016,"TV-MA",45,"['action', 'drama']","['CO']",1,"tt5677942",8.3,642
"1039","ts55559","Ask the Storybots","SHOW","Based on the award-winning educational apps, the StoryBots are curious little creatures who live in the world beneath our screens and go on fun adventures to help answer kids' questions, like how night happens or why we need to brush our teeth.",2016,"TV-Y",26,"['animation', 'comedy', 'family']","['US']",3,"tt5846856",8.4,870
"1040","tm244513","Divines","MOVIE","In a ghetto where religion and drug trafficking rub shoulders, Dounia has a lust for power and success. Supported by Maimouna, her best friend, she decides to follow in the footsteps of Rebecca, a respected dealer. But her encounter with Djigui, a young, disturbingly sensual dancer, throws her off course.",2016,"",105,"['drama', 'crime', 'european']","['QA', 'FR']",NA,"tt4730986",7.4,9739
"1041","ts75324","La esclava blanca","SHOW","In Colombia in 1821, a Spanish plantation gets burned down, and only the planters' baby is spared. She gets sent to Spain, but concocts a plan to return home and become an abolitionist.",2016,"TV-MA",41,"['history']","['CO']",1,"tt5458128",8.1,575
"1042","tm245297","Justin Timberlake + The Tennessee Kids","MOVIE","For Justin Timberlake it's the final two dates of his 20/20 Experience World Tour at the MGM Grand Garden Arena in Las Vegas. Surrounded by the 25 band members of The Tennessee Kids and featuring show-stopping performances from one of the highest-grossing tours of the decade, the film is a culmination of the singer’s 134 shows and 2 years on the road.",2016,"",90,"['documentation', 'music']","['US']",NA,"tt5001772",7.8,2173
"1043","ts54100","World of Winx","SHOW","The Winx travel all over the world searching for talent for WOW. and preventing the mysterious talent thief from kidnapping them.",2016,"TV-Y7",23,"['action', 'animation', 'comedy', 'family', 'fantasy', 'european']","['US', 'IT']",2,"tt5874596",6.6,715
"1044","tm224377","Heneral Luna","MOVIE","A Filipino general who believes he can turn the tide of battle in the Philippine-American war. But little does he know that he faces a greatest threat to the country's revolution against the invading Americans.",2015,"R",118,"['action', 'drama', 'history', 'war']","['PH']",NA,"tt4944352",7.4,2089
"1045","tm217939","Un + une","MOVIE","A successful film composer falls in love when he travels to India to work on a Bollywood retelling of Romeo and Juliet.",2015,"",115,"['comedy', 'drama', 'european', 'romance']","['FR']",NA,"tt4388506",6.2,2279
"1046","tm193211","Mucize","MOVIE","1960s Turkey countryside. A newly assigned teacher finds out that the solitary village is missing a school. He gets fond of the village people and especially a disabled man. The teacher helps the village to build a new school and educate the children and the disabled man.",2015,"PG-13",136,"['drama', 'comedy', 'romance', 'documentation', 'european']","['TR']",NA,"tt6876670",7.7,12395
"1047","ts31593","Pororo the Little Penguin","SHOW","Pororo the Little Penguin is a computer-generated animated cartoon series created by Iconix Entertainment, SK Broadband, Ocon and EBS with the North Korean company Samchŏlli in Kaesŏng. Production began in 2002 and the program began airing in South Korea on EBS in 2003.

Internationally, the program currently airs on Australian, French, Taiwanese, Indian, Italian, Puerto Rican, Japanese, Chinese, Singaporean and Vietnamese channels. It also started airing in Norway, on Boomerang, and Cartoonito in the UK. It will air on Disney Channel Asia and CITV in 2013.

In South Korea, Pororo has become famous among preschool kids and children and has earned the nickname ""Pororo the President"" while to some teenagers, ""Pororo the God"".

The series revolves around the adventures of Pororo and his friends who live in the snowy village of Porong Porong Forest, who often encounter challenges and learn practical and moral lessons in each episode.",2016,"",8,"['scifi', 'family', 'animation']","['KR']",6,"tt13527330",6.3,88
